2017-10-17T21:19:15Z,0,0,0,0
2017-10-17T16:47:50Z,0,0,0,0
2017-10-17T21:00:35Z,0,0,0,0
2017-10-17T17:45:31Z,0,0,0,0
2017-10-17T17:45:31Z,0,0,0,0
2017-10-17T20:54:54Z,0,0,0,0
2017-10-17T20:53:10Z,0,0,0,0
2017-10-17T20:52:54Z,0,0,0,0
2017-10-17T20:48:42Z,0,0,0,0
2017-10-17T20:46:58Z,0,0,0,0
2017-10-17T17:45:31Z,0,0,0,0
2017-10-17T20:36:48Z,0,0,2,0
2017-10-17T20:30:34Z,1,0,0,0
2017-10-17T18:30:32Z,0,0,0,1
2017-10-17T20:16:27Z,0,0,0,0
2017-10-17T20:00:34Z,0,0,0,1
2017-10-17T19:54:54Z,0,0,0,0
2017-10-17T19:54:39Z,0,0,1,0
2017-10-17T09:00:09Z,0,0,0,0
2017-10-17T19:35:18Z,0,0,0,0
2017-10-17T18:58:01Z,0,0,0,0
2017-10-17T18:57:00Z,0,0,0,0
2017-10-17T18:17:27Z,0,0,0,0
2017-10-17T18:44:44Z,0,0,0,0
2017-10-17T08:00:32Z,1,0,0,0
2017-10-17T18:24:27Z,0,0,0,0
2017-10-17T18:23:36Z,0,0,0,0
2017-10-17T18:13:26Z,0,1,0,0
2017-10-17T18:13:04Z,0,0,0,0
2017-10-17T18:12:51Z,0,0,0,0
2017-10-17T17:00:30Z,0,0,0,0
2017-10-17T18:10:12Z,0,0,0,0
2017-10-17T18:08:51Z,0,0,0,0
2017-10-17T18:08:48Z,0,0,0,0
2017-10-17T18:06:02Z,0,0,0,0
2017-10-17T18:01:39Z,0,0,0,0
2017-10-17T17:59:53Z,0,0,0,1
2017-10-17T17:58:53Z,0,0,0,0
2017-10-17T17:51:10Z,0,0,0,0
2017-10-17T17:48:20Z,0,0,0,0
2017-10-17T17:48:05Z,0,0,0,0
2017-10-17T14:29:10Z,0,0,0,0
2017-10-17T17:46:57Z,0,0,0,0
2017-10-17T17:23:46Z,0,0,0,0
2017-10-17T17:21:38Z,0,0,0,0
2017-10-17T14:53:24Z,0,1,0,0
2017-10-17T17:14:56Z,0,0,0,0
2017-10-31T19:47:43Z,0,0,0,0
2017-10-31T18:29:43Z,0,0,0,0
2017-10-31T19:43:17Z,0,0,0,0
2017-10-31T19:42:10Z,0,0,0,0
2017-10-31T19:38:19Z,0,0,0,0
2017-10-31T19:28:35Z,0,0,0,0
2017-10-31T19:25:47Z,0,3,0,0
2017-10-31T19:25:36Z,0,0,0,0
2017-10-31T19:24:29Z,0,0,0,0
2017-10-31T19:23:50Z,0,0,0,0
2017-10-31T08:49:33Z,1,4,0,0
2017-10-31T19:01:05Z,0,0,0,0
2017-10-31T18:58:52Z,0,0,0,0
2017-10-31T16:43:51Z,0,2,0,0
2017-10-31T18:54:56Z,0,0,1,0
2017-10-31T18:52:39Z,0,0,0,0
2017-03-02T11:48:00Z,0,4,0,0
2017-10-31T18:36:45Z,0,0,0,0
2017-10-31T18:32:22Z,0,0,0,0
2017-10-31T18:28:38Z,0,0,0,0
2017-10-31T13:51:26Z,0,0,0,0
2017-10-31T18:22:56Z,0,0,0,0
2017-10-31T18:22:44Z,0,0,0,0
2017-10-31T18:21:59Z,0,0,0,0
2017-10-31T18:10:24Z,0,0,1,0
2017-10-31T12:31:49Z,0,0,0,1
2017-10-31T17:59:44Z,0,0,0,0
2017-10-31T17:17:24Z,0,0,0,0
2017-10-31T17:56:10Z,0,0,0,0
2017-10-31T17:51:59Z,0,0,0,0
2017-10-31T17:51:13Z,0,0,0,0
2017-10-31T17:47:28Z,0,0,0,0
2017-10-31T17:47:11Z,0,0,0,0
2017-10-31T17:42:46Z,0,0,0,0
2017-10-31T17:39:52Z,0,0,1,0
2017-10-31T06:32:50Z,0,2,0,0
2017-10-31T07:16:24Z,0,0,0,0
2017-10-31T17:31:15Z,0,0,0,0
2017-10-31T17:30:07Z,0,0,0,0
2017-10-31T13:44:48Z,0,0,0,0
2017-10-31T13:00:29Z,0,0,0,0
2017-10-31T03:17:11Z,0,0,0,0
2017-10-31T17:18:11Z,0,0,0,0
2017-10-31T17:00:01Z,0,0,0,0
2017-10-31T17:00:01Z,0,0,0,0
2017-10-31T17:00:01Z,0,0,0,0
2017-10-31T17:00:01Z,0,0,3,0
2017-10-31T16:54:04Z,7,4,0,1
2017-10-31T05:00:16Z,0,1,0,0
2017-10-31T16:49:55Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,0,0,0
2017-08-12T23:05:01Z,0,1,0,0
2017-08-12T23:04:01Z,0,0,0,0
2017-08-12T23:04:01Z,0,0,0,0
2017-08-12T23:04:01Z,0,0,0,0
2017-08-12T23:04:01Z,0,0,0,0
2017-08-12T23:04:01Z,0,0,0,0
2017-08-12T23:03:01Z,0,0,0,0
2017-08-12T23:01:01Z,0,0,0,0
2017-08-12T23:01:01Z,0,1,0,0
2017-08-12T23:01:01Z,0,0,0,0
2017-08-12T23:01:01Z,0,0,0,0
2017-08-12T23:00:01Z,0,0,0,0
2017-08-12T23:00:01Z,0,0,0,0
2017-08-12T22:52:05Z,0,1,0,0
2017-08-12T22:36:19Z,0,0,0,0
2017-08-12T22:32:56Z,0,0,0,0
2017-08-12T22:18:06Z,0,0,0,0
2017-08-12T22:11:14Z,0,0,0,0
2017-08-12T21:30:03Z,0,0,0,0
2017-08-12T22:00:04Z,0,0,0,0
2017-08-12T22:00:04Z,0,6,0,0
2017-08-12T21:57:08Z,0,0,0,0
2017-08-12T21:54:37Z,0,0,0,0
2017-08-12T21:47:20Z,0,0,0,0
2017-08-12T21:42:10Z,0,0,0,0
2017-08-12T17:00:50Z,0,0,0,3
2017-08-12T21:30:03Z,0,0,0,0
2017-08-12T21:00:03Z,0,0,0,0
2017-08-12T21:00:03Z,0,0,0,0
2017-08-12T21:00:03Z,0,0,0,0
2017-08-12T21:00:03Z,0,0,0,0
2017-08-12T20:44:18Z,0,0,0,0
2017-08-12T06:01:37Z,0,0,0,0
2017-08-12T20:31:12Z,0,0,0,0
2017-08-12T20:30:02Z,0,0,0,0
2017-08-12T20:25:39Z,0,0,0,0
2017-12-13T11:30:01Z,0,0,0,0
2017-12-13T11:20:13Z,0,0,0,0
2017-12-13T11:17:39Z,0,0,0,0
2017-12-13T11:14:17Z,0,0,0,0
2017-12-13T11:13:04Z,0,0,0,0
2017-12-13T11:07:30Z,0,0,0,0
2017-12-13T11:05:51Z,0,0,0,0
2017-12-13T11:00:46Z,0,0,0,0
2017-12-13T11:00:00Z,2,1,1,1
2017-12-13T11:00:00Z,0,0,0,8
2017-12-13T10:57:59Z,0,0,0,0
2017-12-13T10:43:54Z,0,0,0,0
2017-12-13T10:40:02Z,0,0,0,0
2017-12-13T10:37:52Z,0,0,0,0
2017-12-12T17:00:03Z,0,0,0,0
2017-12-12T23:47:32Z,0,0,0,0
2017-12-13T10:18:10Z,0,0,0,0
2017-12-13T10:01:16Z,0,0,0,0
2017-12-13T10:00:16Z,0,0,0,0
2017-12-13T10:00:16Z,0,0,0,0
2017-12-13T10:00:16Z,0,0,0,0
2017-12-13T10:00:16Z,0,0,0,0
2017-12-13T09:22:20Z,0,0,0,0
2017-12-13T09:00:15Z,0,0,0,0
2017-12-13T09:00:15Z,0,0,0,0
2017-12-13T08:00:14Z,0,1,0,0
2017-12-13T08:00:13Z,0,0,0,0
2017-12-13T07:49:38Z,0,0,0,0
2017-12-13T05:00:10Z,0,0,0,0
2017-12-13T07:33:52Z,0,0,0,0
2017-12-13T07:30:13Z,0,0,0,0
2017-12-13T07:30:13Z,0,0,0,0
2017-12-13T07:30:13Z,0,0,0,0
2017-12-13T07:23:13Z,0,0,0,0
2017-12-13T07:20:13Z,0,0,0,0
2017-12-13T07:04:27Z,0,0,1,0
2017-12-13T07:00:13Z,0,0,0,0
2017-12-13T07:00:13Z,0,0,0,0
2017-12-13T07:00:13Z,0,0,0,0
2017-12-13T07:00:12Z,0,0,0,0
2017-12-13T07:00:12Z,0,0,0,0
2017-12-13T07:00:12Z,0,0,0,0
2017-12-13T07:00:12Z,0,0,0,0
2017-12-13T06:37:09Z,0,1,0,0
2017-12-13T06:32:48Z,0,0,0,0
2017-12-13T06:30:12Z,0,0,0,0
2017-12-13T06:30:12Z,0,0,0,0
2017-12-13T06:30:12Z,0,0,0,0
2017-12-13T06:14:57Z,0,0,0,0
2017-12-13T06:00:11Z,0,0,0,0
2017-07-23T23:00:20Z,0,0,0,0
2017-07-23T19:53:12Z,0,0,0,0
2017-07-23T22:28:55Z,0,0,0,0
2017-07-23T22:10:07Z,0,0,0,0
2017-07-23T22:05:19Z,0,0,0,0
2017-07-23T21:51:33Z,0,0,0,0
2017-07-23T21:30:18Z,0,0,0,0
2017-07-23T21:30:18Z,0,0,0,0
2017-07-23T21:30:18Z,0,0,0,0
2017-07-23T21:12:55Z,0,0,0,0
2017-07-23T21:11:32Z,0,0,0,0
2017-07-23T21:02:55Z,0,0,0,0
2017-07-23T21:00:17Z,0,0,0,0
2017-07-23T21:00:17Z,0,1,0,0
2017-07-23T17:45:13Z,0,0,0,0
2017-07-23T20:30:17Z,0,0,0,0
2017-07-23T20:30:17Z,0,0,0,0
2017-07-23T20:00:16Z,0,0,0,0
2017-07-23T19:59:23Z,0,0,0,0
2017-07-23T19:52:26Z,0,0,0,0
2017-07-23T16:11:01Z,0,0,0,0
2017-07-23T15:27:37Z,0,0,0,0
2017-07-23T19:35:33Z,0,0,0,0
2017-07-23T19:16:59Z,0,0,0,0
2017-07-23T17:48:23Z,0,0,0,0
2017-07-23T18:27:58Z,0,0,0,0
2017-07-23T18:18:58Z,0,0,0,0
2017-07-23T09:30:03Z,0,0,0,0
2017-07-23T18:05:15Z,0,0,0,0
2017-07-23T13:52:05Z,0,0,0,0
2017-07-23T18:01:09Z,0,0,0,0
2017-07-23T18:00:14Z,0,0,0,0
2017-07-23T18:00:14Z,0,0,0,0
2017-07-23T18:00:14Z,0,0,0,0
2017-07-23T18:00:14Z,0,0,0,0
2017-07-23T15:30:11Z,0,0,0,0
2017-07-23T17:49:19Z,0,0,0,0
2017-07-23T17:34:39Z,0,0,0,0
2017-07-23T17:34:25Z,0,0,0,0
2017-07-23T17:23:01Z,0,0,0,0
2017-07-23T17:20:50Z,0,1,0,0
2017-07-23T09:02:11Z,0,0,0,0
2017-07-23T17:10:31Z,0,0,0,0
2017-07-23T17:08:37Z,0,0,0,0
2017-07-23T17:03:35Z,0,0,0,0
2017-07-23T16:44:56Z,0,0,0,0
2017-07-23T16:00:11Z,0,0,0,0
2017-07-23T15:58:57Z,0,0,0,0
2017-07-23T15:54:50Z,0,0,0,0
2017-07-23T15:54:39Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,1,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:44Z,0,0,0,0
2017-10-08T07:00:43Z,0,0,0,0
2017-10-08T06:59:44Z,0,0,0,0
2017-10-08T06:59:43Z,0,0,0,0
2017-10-08T06:55:43Z,0,0,0,0
2017-10-08T06:50:43Z,0,0,0,0
2017-10-08T04:30:40Z,0,0,0,0
2017-10-08T06:30:43Z,0,0,0,1
2017-10-08T06:25:43Z,0,0,0,0
2017-10-08T06:20:43Z,0,0,0,0
2017-10-08T05:59:42Z,0,0,0,0
2017-10-08T06:00:43Z,0,0,0,0
2017-10-08T06:00:43Z,0,0,0,0
2017-10-08T06:00:43Z,0,0,0,0
2017-10-08T06:00:43Z,0,0,0,0
2017-10-08T06:00:43Z,0,0,0,0
2017-10-08T06:00:43Z,0,0,0,0
2017-10-08T06:00:42Z,0,0,0,0
2017-10-08T06:00:42Z,0,0,0,0
2017-10-08T06:00:42Z,0,0,0,0
2017-10-08T06:00:42Z,0,0,1,0
2017-10-08T06:00:42Z,0,0,0,0
2017-10-08T05:59:42Z,0,0,0,0
2017-10-08T05:59:42Z,0,0,0,0
2017-10-08T05:59:42Z,0,0,0,0
2017-10-08T05:59:42Z,0,0,0,0
2017-10-08T05:30:42Z,0,0,0,0
2017-10-08T05:25:43Z,0,0,0,0
2017-10-08T05:00:42Z,0,0,0,0
2017-10-08T05:00:42Z,0,0,0,0
2017-10-08T05:00:42Z,0,0,0,0
2017-10-08T05:00:42Z,0,0,0,0
2017-10-08T05:00:42Z,0,0,0,0
2017-10-08T05:00:42Z,0,0,0,0
2017-10-08T05:00:42Z,0,0,0,0
2017-12-22T00:33:24Z,0,0,0,0
2017-12-22T00:05:13Z,0,0,0,0
2017-12-22T00:00:38Z,0,0,0,0
2017-12-22T00:00:38Z,0,0,0,0
2017-12-21T17:29:33Z,0,0,0,9
2017-12-21T23:08:02Z,0,0,0,0
2017-12-21T22:58:42Z,0,5,0,0
2017-12-21T12:10:20Z,0,0,0,0
2017-12-21T22:37:20Z,0,0,0,0
2017-12-21T22:30:36Z,0,0,0,0
2017-12-21T22:30:36Z,0,0,0,0
2017-12-21T22:30:36Z,0,0,0,0
2017-12-21T22:29:36Z,0,0,0,0
2017-12-21T22:00:35Z,0,0,0,0
2017-12-21T21:30:35Z,0,0,0,0
2017-12-21T21:00:34Z,0,0,0,0
2017-12-21T21:00:34Z,0,0,0,0
2017-12-21T20:27:59Z,0,0,0,0
2017-12-21T20:00:33Z,0,0,0,0
2017-12-21T19:54:37Z,0,0,0,0
2017-12-21T19:32:14Z,0,0,0,0
2017-12-21T19:30:32Z,0,0,0,0
2017-12-21T19:08:05Z,0,0,0,0
2017-12-21T19:00:32Z,0,1,0,0
2017-12-21T19:00:32Z,0,0,0,0
2017-12-21T19:00:32Z,0,0,0,0
2017-12-21T18:58:42Z,0,0,0,0
2017-12-21T18:58:29Z,0,0,0,0
2017-12-21T18:58:18Z,0,0,0,0
2017-12-21T18:57:57Z,0,0,0,0
2017-12-21T18:57:41Z,0,0,0,0
2017-12-21T13:51:25Z,0,0,0,0
2017-12-21T17:15:32Z,0,0,0,0
2017-12-21T18:42:15Z,0,0,0,0
2017-12-21T18:41:52Z,0,0,0,0
2017-12-21T18:15:31Z,0,0,0,0
2017-12-21T18:13:55Z,0,0,0,0
2017-12-21T18:10:07Z,0,0,0,0
2017-12-21T18:02:45Z,0,0,0,0
2017-12-21T18:00:31Z,0,0,0,0
2017-12-21T17:57:37Z,0,0,0,0
2017-12-21T17:51:04Z,0,0,0,0
2017-12-21T17:49:21Z,0,2,0,0
2017-12-21T17:40:08Z,0,0,0,0
2017-12-21T17:39:15Z,0,0,0,0
2017-12-21T17:39:08Z,0,0,0,0
2017-12-21T14:48:29Z,0,0,0,0
2017-12-21T16:55:58Z,0,0,0,0
2017-12-21T17:30:44Z,0,0,0,0
2017-12-21T17:28:53Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,1,0,1
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:05:25Z,0,0,0,0
2017-08-05T23:04:25Z,0,0,0,0
2017-08-05T23:04:25Z,0,0,0,0
2017-08-05T23:04:25Z,0,0,0,0
2017-08-05T23:04:25Z,0,0,0,0
2017-08-05T23:04:25Z,0,0,0,0
2017-08-05T23:03:25Z,0,0,0,0
2017-08-05T23:02:25Z,0,0,0,0
2017-08-05T23:02:25Z,0,0,1,0
2017-08-05T23:01:25Z,0,0,0,0
2017-08-05T23:01:25Z,0,0,0,0
2017-08-05T23:01:25Z,0,0,0,0
2017-08-05T23:00:25Z,0,0,0,0
2017-08-05T23:00:25Z,0,0,0,0
2017-08-05T22:59:40Z,0,0,0,0
2017-08-05T22:08:12Z,0,0,0,0
2017-08-05T22:09:43Z,0,0,0,0
2017-08-05T21:45:23Z,0,0,0,0
2017-08-05T21:30:23Z,0,0,0,0
2017-08-05T21:00:22Z,0,0,0,0
2017-08-05T21:40:09Z,0,0,0,0
2017-08-05T21:30:23Z,0,0,0,0
2017-08-05T21:29:23Z,0,0,0,0
2017-08-05T17:39:08Z,0,0,0,0
2017-08-05T21:00:22Z,0,0,0,0
2017-08-05T21:00:22Z,0,0,0,0
2017-08-05T21:00:22Z,0,0,0,0
2017-08-05T21:00:22Z,0,0,0,0
2017-08-05T21:00:22Z,0,0,0,0
2017-08-05T21:00:22Z,0,0,0,0
2017-08-05T20:59:22Z,0,0,0,0
2017-08-05T19:00:20Z,0,0,0,0
2017-08-05T20:30:22Z,0,0,0,0
2017-08-05T20:30:21Z,0,0,0,0
2017-08-05T20:30:15Z,0,0,0,0
2017-08-05T20:06:00Z,0,0,0,0
2017-08-05T20:00:21Z,0,0,0,0
2017-08-05T19:58:01Z,0,0,0,0
2017-11-07T10:31:22Z,0,0,0,0
2017-11-07T10:06:31Z,0,0,0,0
2017-11-07T10:01:03Z,0,0,0,0
2017-11-07T10:00:31Z,0,0,0,0
2017-11-07T09:49:17Z,0,0,0,0
2017-11-07T09:48:02Z,0,0,0,0
2017-11-07T09:19:50Z,0,0,0,0
2017-11-07T09:00:30Z,0,0,0,0
2017-11-07T09:00:30Z,0,0,0,0
2017-11-07T09:00:30Z,0,0,0,0
2017-11-07T08:38:28Z,0,0,0,0
2017-11-07T08:33:40Z,0,0,0,0
2017-11-07T08:02:38Z,0,0,0,0
2017-11-07T08:00:29Z,0,0,0,0
2017-11-07T08:00:29Z,0,0,0,0
2017-11-07T07:45:25Z,0,0,0,0
2017-11-07T07:39:53Z,0,0,0,0
2017-11-06T19:04:20Z,0,0,0,0
2017-11-06T18:27:28Z,0,0,0,0
2017-11-07T07:30:28Z,0,0,0,0
2017-11-07T07:30:28Z,0,0,0,0
2017-11-07T07:05:28Z,0,0,0,0
2017-11-07T07:01:28Z,0,0,0,0
2017-11-07T07:00:28Z,0,0,0,0
2017-11-07T07:00:28Z,0,0,0,0
2017-11-07T07:00:28Z,0,0,0,0
2017-11-07T07:00:28Z,0,0,0,0
2017-11-07T07:00:28Z,0,0,0,0
2017-11-07T07:00:27Z,0,0,0,0
2017-11-07T06:50:27Z,0,0,0,0
2017-11-07T06:41:49Z,0,0,0,0
2017-11-07T06:40:27Z,0,0,0,0
2017-11-07T00:01:19Z,0,0,0,0
2017-11-07T06:30:27Z,0,0,0,0
2017-11-07T06:29:51Z,0,0,0,0
2017-11-07T06:09:26Z,0,0,0,0
2017-11-07T06:01:26Z,0,0,0,0
2017-11-07T06:01:26Z,0,0,0,0
2017-11-07T06:00:27Z,0,0,0,0
2017-11-07T06:00:27Z,0,0,0,0
2017-11-07T06:00:27Z,0,0,0,0
2017-11-07T06:00:27Z,0,0,0,0
2017-11-07T06:00:27Z,0,0,0,0
2017-11-07T06:00:26Z,0,0,0,0
2017-11-07T06:00:26Z,0,0,0,0
2017-11-07T06:00:26Z,0,0,0,0
2017-11-07T00:23:01Z,0,0,0,0
2017-11-07T05:30:26Z,0,0,0,0
2017-11-07T05:28:21Z,0,0,0,0
2017-11-07T05:00:40Z,0,0,0,0
2017-09-30T07:00:27Z,0,0,0,0
2017-09-30T07:00:27Z,0,0,0,0
2017-09-30T07:00:27Z,0,0,0,0
2017-09-30T06:53:35Z,0,0,0,0
2017-09-30T06:32:05Z,0,0,0,0
2017-09-30T06:30:26Z,0,0,0,0
2017-09-30T06:00:26Z,0,0,0,0
2017-09-30T06:00:26Z,0,0,0,0
2017-09-30T06:00:26Z,0,0,0,0
2017-09-30T06:00:26Z,0,0,0,0
2017-09-30T06:00:26Z,0,0,0,0
2017-09-30T06:00:26Z,0,0,0,0
2017-09-30T06:00:26Z,0,0,0,0
2017-09-30T06:00:25Z,0,0,0,0
2017-09-30T06:00:25Z,0,0,0,0
2017-09-30T06:00:25Z,0,0,0,0
2017-09-30T06:00:25Z,0,0,0,0
2017-09-30T06:00:25Z,0,0,0,0
2017-09-30T06:00:25Z,0,0,0,0
2017-09-30T05:45:25Z,0,0,0,0
2017-09-30T05:45:25Z,0,0,0,0
2017-09-30T05:45:25Z,0,0,0,0
2017-09-30T05:45:25Z,0,0,0,0
2017-09-30T05:45:25Z,0,0,0,1
2017-09-30T05:29:25Z,0,0,0,0
2017-09-30T05:15:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,1
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T05:00:24Z,0,0,0,0
2017-09-30T04:59:24Z,0,0,0,0
2017-09-30T04:59:24Z,0,0,0,0
2017-09-30T04:30:24Z,0,0,0,0
2017-09-30T04:22:44Z,0,0,0,0
2017-09-29T23:54:42Z,0,2,0,0
2017-09-30T01:02:30Z,0,0,0,0
2017-09-29T22:38:42Z,0,0,0,0
2017-09-29T23:40:44Z,0,0,0,0
2017-09-29T23:00:16Z,0,0,0,0
2017-09-29T23:00:16Z,0,0,0,0
2017-09-29T23:00:16Z,0,0,0,0
2017-09-29T23:00:16Z,0,0,0,0
2017-09-29T23:00:16Z,0,0,0,0
2017-09-29T21:12:41Z,0,0,0,0
2017-09-29T22:34:21Z,0,0,0,0
2017-10-09T09:36:39Z,0,1,0,0
2017-10-09T09:14:37Z,0,1,0,0
2017-10-09T09:24:19Z,0,0,0,0
2017-10-09T09:23:43Z,0,0,0,0
2017-10-09T09:01:28Z,0,0,0,1
2017-10-09T09:00:15Z,0,0,0,0
2017-10-09T09:00:15Z,0,0,0,0
2017-10-09T08:59:15Z,0,0,0,0
2017-10-09T08:54:45Z,0,0,0,0
2017-10-09T08:53:05Z,1,0,0,0
2017-10-09T08:52:17Z,0,0,0,1
2017-10-09T08:43:52Z,0,0,0,0
2017-10-09T08:43:12Z,0,0,0,0
2017-10-09T08:32:45Z,0,0,0,0
2017-10-08T23:01:03Z,0,0,0,0
2017-10-09T08:26:31Z,0,0,0,0
2017-10-09T08:23:32Z,0,0,0,0
2017-10-09T08:10:22Z,0,0,0,0
2017-10-09T08:02:01Z,0,0,0,0
2017-10-09T08:00:14Z,0,0,0,0
2017-10-09T08:00:14Z,0,0,0,0
2017-10-09T07:46:58Z,0,0,0,0
2017-10-09T07:43:47Z,0,0,0,0
2017-10-09T07:34:03Z,0,0,0,0
2017-10-09T07:14:25Z,0,0,0,0
2017-10-09T07:00:12Z,0,0,0,0
2017-10-09T06:30:12Z,0,0,0,0
2017-10-09T06:15:18Z,0,0,0,0
2017-10-09T06:07:08Z,0,0,0,0
2017-10-09T06:04:08Z,0,1,0,0
2017-10-09T06:00:12Z,0,0,0,0
2017-10-09T06:00:11Z,0,0,0,0
2017-10-09T06:00:11Z,0,0,0,0
2017-10-09T06:00:11Z,0,0,0,0
2017-10-09T06:00:11Z,0,0,0,0
2017-10-09T06:00:11Z,0,0,0,0
2017-10-09T06:00:11Z,0,0,0,0
2017-10-09T05:30:18Z,0,0,1,0
2017-10-09T05:00:11Z,0,0,0,0
2017-10-09T05:00:11Z,0,0,0,0
2017-10-09T05:00:11Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-10-09T05:00:10Z,0,0,0,0
2017-07-20T10:12:17Z,0,0,0,0
2017-07-20T10:10:44Z,0,0,0,0
2017-07-20T10:01:54Z,0,0,0,0
2017-07-20T10:00:18Z,0,0,0,0
2017-07-20T10:00:18Z,0,0,0,0
2017-07-20T10:00:17Z,0,0,0,0
2017-07-20T10:00:17Z,0,0,0,0
2017-07-20T10:00:17Z,0,1,0,0
